no,id,title,Category
LZL2344,1.09244E+11,小孩刚开始说话都比较难，说习惯了才会说得自然，如果平时不开口，他很可能会想，但是就是不会说,0
LZL2363,1.09268E+11,我们家看人是要看的,0
LZL2408,1.0931E+11,说的太对了，骗子招摇撞骗被揭穿，气急败坏开始咬人了,0
LZL2418,1.09322E+11,精力旺盛，晚上很晚睡，挑食这些貌似正常孩子也有,0
LZL2423,1.0933E+11,会指东西，比如他玩具掉到拿不到的地方，会指给我们看，会急，想吃香蕉会指,0
LZL2479,1.09407E+11,茅塞顿开,0
LZL2591,1.09607E+11,那好不好呀？,0
LZL2592,1.09609E+11,哦哦,0
LZL2597,1.09618E+11,太感谢你回复我的帖子。看了贴吧很多帖子，我觉得很多自闭症都是假性的，或者说康复后进步很大。你宝宝肯定会逐渐好转的！祝福你！,3
LZL2647,1.09745E+11,你孩子是几岁查的状况厉害吗,0
LZL2727,1.0984E+11,恩 有道理,0
LZL2733,1.0986E+11,你家眼神交流好吗？能指物吗？能叫答应吗？跟不跟小朋友玩啊，认知方面呢，我家宝已经被判死刑了,0
LZL2735,1.0986E+11,你家比我家好多了 我家DQ34，sm6，abc123，ados22,0
LZL2791,1.09935E+11,实在不行去门诊挂号，总会有部分号子的，评估肯定需要排队的,0
LZL2795,1.09944E+11,我是专业的自闭症老师，自闭症伴有癫痫或多动症等等，和湿疹无关，如果真的是自闭症，那就是天生的，和教养关系无关。请宝妈还是快点去评估以便更早采取措施。,1
LZL2799,1.0995E+11,刚开始，怎么着也得半个月一个月的。,0
LZL2911,1.10095E+11,加油！,0
LZL2937,1.10123E+11,有的会。不是故意，就是理解问题。,0
LZL2970,1.10159E+11,这是一个很真实的故事。,0
LZL3016,1.10218E+11,太谢谢你了宝妈！！！,0
LZL3077,1.1041E+11,建议在机构里单加认知跟感统课,0
LZL3104,1.10494E+11,谢谢你  看到你的评论我都心情好了,0
LZL3120,1.10514E+11,我也想送去幼儿园但是怕老师给劝退回来  自己也不会脱裤子拉臭臭  也不会说 你们上的是普通幼儿园吗？,0
LZL3142,1.10534E+11,关键是6岁了 你们才3岁,0
LZL3203,1.10636E+11,自己知道大小便，其他不能自理,0
LZL3221,1.10677E+11,5、应名训练这方面我们的方法是有点问题，我们说个孩子感兴趣的话题孩子都会很快回应我们，但是我们很多时候都是为了让他答应而一遍遍叫他，估计让他烦了。,0
LZL3230,1.10698E+11,谢谢您，我也希望只是发育迟缓,0
LZL3238,1.10705E+11,好好教吧,0
LZL3243,1.10707E+11,现在对视很频繁，但是时间不长久。叫他基本会转头短暂的瞅眼，但是时间不长久。如果他长时间没听到你的声音，你叫他保证会瞅你。不跟小朋友玩，老跟小朋友打架，充满敌意，小朋友只要来和他一块玩玩具，就打人家头。教育了好几次了也不听。,0
LZL3264,1.10722E+11,我们家倒是不跑开，挤在一起也没关系，就是抢他玩具，大声吵他，他会抓人家头发，拍人家头,0
LZL3302,1.10828E+11,应该不是，眼神交流，你让他干什么他去，说明他听懂了！不合群可能是内向吧！,0
LZL3324,1.10877E+11,从来不看，他的眼神让人觉得在思考什么？所以来自星星的孩子！,0
LZL3389,1.10994E+11,那你孩子现在情况怎么样呢？我小孩快四周岁，也查出是典型的自闭症，很无助。,0
LZL3395,1.10999E+11,有残疾证在本地残联旗下机构康复好像有康复补贴。不同地方情况不同，你可以去残联问问。自闭症属于精神障碍类,0
LZL3564,1.11186E+11,他除了家里人也很少和别人对视！现在天天带他去游乐场，或者其它人多的地方！！有时候去人多的地方我悄悄走开，他不会找我,0
LZL3566,1.11187E+11,听你这么说，放心一点了！谢谢你！！,0
LZL3643,1.11231E+11,你家娃，以前有些什么特征啊？,0
LZL3649,1.11233E+11,怎么办？帮帮我好吗？,0
LZL3664,1.11235E+11,我们这一年补助两万四，如果真的经济压力太大的话可以做半天干预，我们这三千五一个月，而且一定要找家长可以随堂的那种,0
LZL3736,1.11282E+11,再见可以，其他的不行，指令偶尔配合,0
LZL3746,1.11285E+11,和我家差不多 转圈和垫脚都是最近出现的,0
LZL3748,1.11285E+11,老师你好，我家男孩子，现在30个月，需要发育迟缓，简单的爸爸妈妈会叫，哥哥就叫  得得。有刻板咬下嘴唇，摸妈妈的胸睡觉。交往不顺畅，抢玩具，不合群。喜欢的东西就拉着大人的手去所求，没有语言上的表达。,0
LZL3771,1.11301E+11,说话很晚是多晚，七岁的孩子鹦鹉学舌，分不清你我他，你觉得还有脱帽的可能吗,0
LZL3795,1.11321E+11,不知道楼主的孩子多大了，自闭严不严重，我的孩子还小，我不能放弃他！,0
LZL3855,1.11346E+11,你家孩子多大啦,0
LZL3888,1.11405E+11,你家三岁什么表现？,0
LZL3891,1.11411E+11,哦,0
LZL3927,1.11455E+11, 孤独症的孩子早期往往有以下表现： 1. 跟其它儿童难以相处。 2. 喜爱转动物体。 3. 不喜欢目光接触。 4. 经常莫名其妙的大笑。 5. 喜欢单独玩耍。 6. 对真正的危险没有恐惧。 7. 不喜欢被拥抱。 8. 对周围漠不关心。 9.,0
LZL3966,1.11497E+11,我的手机号13623900984，微信号我忘了,2
LZL4014,1.11556E+11,层主是北京的，孩子怎么样了？,0
LZL4025,1.11569E+11,她就是根据我填写的表格，当时第一次检查的时候另一个大夫跟宝贝面对面交流的，家长不准搭话，然后也根据宝贝的反应填一个表格，我们去复查的时候医生并没有让我们做任何其他检查啊，难道是为了安慰我！？,0
LZL4139,1.11643E+11,当然  根据很多原因  我是源于配合人类的 ，   因为 活得太久， 我的心无限接近死把 心是什么 我就是用人类的语言描述 某个 感觉的类似 不然 我说我自己的什么什么的  也说不出来  不但是输入法  还是 生命的限制  代购等,4
LZL4203,1.11645E+11,感觉是个极端复杂的概念 我认为这个东西 高于宇宙的某种,0
LZL4218,1.11649E+11,他晚上睡一会就醒，咋哄都不睡，眼看快天亮了，我也气坏了，这么多年就我一个人管，他爸自己关门在另一个屋，啥也不管,0
LZL4266,1.11683E+11,你就带他和小朋友玩，要是他接受和小朋友玩，应该没问题的。我带我儿子去医院看的时候，医生就直接说了和同龄小朋友一起玩不？我说要玩。医生就说不是自闭,0
LZL4268,1.11684E+11,现在的幼儿园老师怎么这样啊。太坏了！,0
LZL4304,1.11739E+11,我就生了2胎，大宝自闭，小的正常，小宝给我戴来了快乐和希望。。。,0
LZL4316,1.1174E+11,怎么这么说，虽然有了2宝，但大宝我只会比以前更爱。。现在大宝我都是努力让他走出自闭积极面对每一天，永远也不会放弃！,0
LZL4333,1.11751E+11,小县城没有免费机构，市里也没有,0
LZL4343,1.11769E+11,我感觉也是，孩子跟动物一样训练。语言都是机械的，什么意思他还是不能理解,0
LZL4346,1.11774E+11,基因能查吗？,0
LZL4417,1.11848E+11,现在上初二了，14岁。社交方面还好，但一说话就露陷了，他倒是很愿意跟别人聊天，但是说话没什么罗辑，幼稚。别人不大喜欢和他玩，现在他也没什么朋友。 成绩方面，小学还好，中等水平。但上初中后明显跟不上了，特别是数学，理解思维都不行，所以学习困难，当然他也不愿意去学,0
LZL4428,1.11854E+11,谢谢你，我们会去检查的，我家这个总是沉浸在，一些游戏场景，和动漫场景里面，就像海洋天堂里面那个阿福，一模一样。有时候说话也会用其它场景的，那种语言来回答你。,0
LZL4520,1.11961E+11,小的稍微好点，但是语言能力还是有障碍,0
LZL4537,1.11976E+11,加个微信聊646714052你家就比我大一个月。我家24个月什么话都不会说，怎么教都不学。看同龄人都能跟父母对话了,0
LZL4541,1.11979E+11,我也感觉药物没什么鬼用，还不如多沟通，把自己摆在孩子的相同高度，一起玩一起闹，比什么都强。,0
LZL4547,1.11982E+11,你家宝宝多大了，怎么算交流语言一问一答算吗,0
LZL4552,1.11985E+11,是啊。这个世界上没有那么多的自闭症的。现在有数据说自闭症的发病率高达百分之一。可是你再看看周围的成年人，你认识谁是自闭症吗？反正在我的生活圈子里没听说谁是自闭症。如果这种影响家庭和个人的精神残疾发病率这么高，为什么没有引起那么多的重视呢？,0
LZL4603,1.12009E+11,这个病没有检验方法，真的只能靠经验，真的好烦，到底孩子是不是自闭症都不知道,3
LZL4615,1.12018E+11,你家宝贝现在怎么样了呢？,0
LZL4620,1.12022E+11,现在训练了3个月，除了语言表达外，其他的都进步了很多。8月20几号那几天开始像开窍了一样，最近学东西很快。表达不好是因为他口肌不好，舌头灵活度不行。,0
LZL4634,1.12037E+11,能加微信聊嘛,2
LZL4663,1.12053E+11,谢谢亲，昨天老师说他跟其他小朋友不一样，有点像自闭症，一夜无眠,0
LZL4736,1.12142E+11,楼主加我微信13951863088,2
LZL4747,1.12152E+11,多谢,0
LZL4753,1.12158E+11,做试管时候查不出来吗,0
LZL4813,1.12221E+11,当时医生没说叫查染色体啊，先一代不成转二代的,0
LZL4818,1.12236E+11,我哥的二胎是自闭症，老大是正常的,0
LZL4876,1.12302E+11,以前你有没有拿个车让他说北北然后给他？我猜是想起当时的场景。不过有点奇怪，为啥管车叫北北。,0
LZL4937,1.1236E+11,一起加油吧。我也是带得想哭，小宝比大宝还难带，大点了不知道会怎样？积极面对，日子过一天是一天吧，不敢想以后。,0
LZL4938,1.12362E+11,你好，我家孩子也是禁食艾灸，可以加微信沟通一下吗,3
LZL5025,1.12436E+11,去拿5片薯片过来，去抽3张餐巾纸过来能不能做到？拍5下球，跳3下能不能做到？,0
LZL5120,1.1247E+11,可别啊，孩子得病需要夫妻共患难一起捱过！女人就是有这特点，我也跟我丈夫说一堆网上查得自闭症资料觉得我说的是真理，总要压过他似得，真没别的意思都是这病魔拿的！各让一步吧！,0
LZL5134,1.12476E+11,希望如此吧，但是最近跟他把爸闹离婚，每次孩子好点就出现这样的事。哎。,0
LZL5158,1.12486E+11,家里弄个小黑板，方便他涂鸦 和你们自己教东西，墙上和房间贴上水果物品的图案 让他不经意间就可以学习，慢慢认知上去，鼓励够的话，你会发现变化很大，前期很辛苦，完全是积累，后期会爆发,0
LZL5161,1.12486E+11,还好宝宝在一岁五个月诊断发育迟缓，诊断只有十个月水平，然后到一岁十一个月才会说电话，前期积累很重要，中间的半年很煎熬，很辛苦，罗马不是一天建成,0
LZL5168,1.12488E+11,4，最后说说情绪这一块。认知能力不提升，能预见以后会有自残和攻击，现在已经有苗头了。是人总有情绪，控制情绪的本领叫修养，需要非常高的认知水平。,0
LZL5253,1.12545E+11,我了解过，，感统器材也买了玩不了一会，也不会,0
LZL5265,1.12554E+11,啊是什么意思,0
LZL5271,1.12562E+11,没人加我,0
LZL5286,1.12564E+11,好的～谢谢你～,0
LZL5322,1.12581E+11,本地的人民医院，妇幼都去过了，就是不知中医院有没有这方面的,0
LZL5328,1.12585E+11,我还成都妇女儿童医院做检查，明天去医院拿结果，也要排队，医生说估计一个星期左右就能预约上,0
LZL5350,1.1259E+11,我爸很喜欢说我 属于那种见面就说的那种,0
LZL5363,1.12599E+11,家里的东西一样样认，外面的也一样。现在不要追求社交互动，你可以偶尔放到小朋友一起，不要管他，能看别人玩就好。大小便先确定他知道那个动作叫大便和小便。,0
LZL5370,1.12599E+11,不怪你，有些事情老师无能为力。,0
LZL5373,1.12599E+11,加油,0
LZL5389,1.12605E+11,说的难听一点，大龄自闭症的孩子不就是神经病么。如果能和你对话交流感情那不是正常人了,0
LZL5436,1.12647E+11,谢谢,0
LZL5472,1.1269E+11,比如说你让他去拿杯子，他没反应。辅助就是领过去手把手拿杯子。选择性注意很多自闭孩子有，但不是只有自闭身上有。我有个同学开车不能和他说话，不然就会开不好。,0
LZL5561,1.12796E+11,但是很多小孩也会有这些意外，那么小的孩子怎么会受这些影响这么大,0
LZL5575,1.12811E+11,请问你家小孩恢复得怎么样了，上海条件好，机构多，选择余地大，不像南宁这边，只有儿童医院，人多乱糟糟的，没有一对一,0
LZL5649,1.12882E+11,好的，那他那个发音不管能自己好吗？主要是好多音都发不好。,0
LZL5727,1.12962E+11,其实我很羡慕吧，我应该算是轻微自闭。但是我渴望有人关心我（虽然有时候也希望独处）,0
LZL5740,1.12984E+11,哦哦哦,0
LZL5753,1.12989E+11,我见过的上来就认卡片的孩子都毁了，卡片要非常后期才能用，实物联系图片，绘本才用。,0
